vx,Time
0.7493443237167479,0.0
0.7493443237167479,5.338
205.88235294117763,5.372
242.42424242423976,5.405
294.1176470588252,5.439
242.42424242423976,5.472
272.72727272727707,5.505
363.63636363635965,5.538
323.52941176470773,5.572
242.42424242423976,5.605
294.1176470588252,5.639
181.8181818181847,5.672
212.1212121212098,5.705
147.0588235294126,5.739
147.0588235294126,5.773
90.90909090908991,5.806
90.90909090908991,5.839
121.21212121212314,5.872
88.23529411764756,5.906
60.60606060605994,5.939
58.82352941176504,5.973
90.90909090908991,6.006
30.303030303030784,6.039
90.90909090908991,6.072
88.23529411764756,6.106
90.90909090908991,6.139
121.21212121212314,6.172
88.23529411764525,6.206
88.23529411764756,6.24
156.24999999999986,6.272
88.23529411764756,6.306
90.90909090908991,6.339
58.82352941176504,6.373
90.90909090909236,6.406
58.8235294117635,6.44
90.90909090909236,6.473
88.23529411764756,6.507
60.60606060605994,6.54
60.60606060605994,6.573
60.60606060606157,6.606
30.30303030302997,6.639
58.82352941176504,6.673
30.30303030302997,6.706
29.41176470588252,6.74
30.303030303030784,6.773
19.999999999999716,6.823
11.904761904761957,6.907
1.0526315789473681,7.857
8.47457627118648,7.975
0.5602240896358543,9.76
0.555247084952804,11.561
14.92537313432832,11.628
30.303030303030784,11.661
30.303030303029153,11.694
20.000000000000426,11.744
14.70588235294126,11.812
4.016064257028104,12.061
19.999999999999716,12.111
19.607843137254843,12.162
30.303030303030784,12.195
58.82352941176657,12.229
60.60606060605831,12.262
60.60606060606157,12.295
60.60606060606157,12.328
58.8235294117635,12.362
88.23529411764525,12.396
30.303030303030784,12.429
30.303030303030784,12.462
58.8235294117635,12.496
30.303030303030784,12.529
30.303030303030784,12.562
58.8235294117635,12.596
60.60606060606157,12.629
90.90909090908747,12.662
58.82352941176657,12.696
60.60606060606157,12.729
58.8235294117635,12.763
60.60606060606157,12.796
60.60606060605831,12.829
58.82352941176657,12.863
90.90909090908747,12.896
60.60606060606157,12.929
88.23529411764986,12.963
60.60606060605831,12.996
30.303030303030784,13.029
58.8235294117635,13.063
30.303030303030784,13.096
60.60606060606157,13.129
29.41176470588175,13.163
30.303030303030784,13.196
30.303030303030784,13.229
58.8235294117635,13.263
29.41176470588175,13.297
